location[0],location[1],index,state,age,if_migra,mature,div_time,maxDiv,nDiv,cell_cycle,life_span,prob,prob_0,EGF_R,IGF_R,AKT,ERK,a_ERK,a_AKT
59,71,1237,alive,5,10,28,5,8,0,28,192,0,9.03787e-315,0.740091,2.40515e-22,6.36265e-16,0.519118,14.3,44
50,69,1238,alive,5,10,28,5,8,0,28,192,0,9.03787e-315,0.74553,1.70359e-19,1.53835e-13,0.527002,14.3,44
53,39,1239,alive,5,10,28,5,8,0,28,192,0,1.88481e-315,0.763202,6.21626e-18,2.78047e-12,0.557063,14.3,44
34,31,1240,alive,5,10,28,5,8,0,28,192,0,8.07306e-315,0.743573,8.23406e-24,3.7945e-17,0.524559,14.3,44
35,29,1232,alive,4.5,9,28,4.5,8,0,28,192,0,1.76318e-314,0.727435,8.07718e-24,3.75436e-17,0.494687,14.3,44
56,27,1233,alive,4.5,9,28,4.5,8,0,28,192,0,1.76318e-314,0.720611,4.12678e-23,1.26099e-16,0.48637,14.3,44
41,44,1234,alive,4.5,9,28,4.5,8,0,28,192,0,1.76318e-314,0.731116,1.69141e-15,2.96345e-10,0.499005,14.3,44
41,23,1235,alive,4.5,9,28,4.5,8,0,28,192,0,1.76318e-314,0.717247,2.15515e-24,1.3265e-17,0.483174,14.3,44
46,30,1236,alive,4.5,9,28,4.5,8,0,28,192,0,1.76318e-314,0.737531,2.33966e-24,1.38813e-17,0.505892,14.3,44
49,27,1238,alive,4.5,9,28,4.5,8,0,28,192,0,3.92957e-315,0.734441,3.02791e-24,1.60064e-17,0.502115,14.3,44
50,25,1239,alive,4.5,9,28,4.5,8,0,28,192,0,3.92957e-315,0.727705,3.12385e-24,1.62848e-17,0.493915,14.3,44
30,49,1240,alive,4.5,9,28,4.5,8,0,28,192,0,3.92957e-315,0.721278,1.5657e-21,2.42718e-15,0.487267,14.3,44
31,38,1241,alive,4.5,9,28,4.5,8,0,28,192,0,3.92957e-315,0.7371,8.48613e-24,3.8583e-17,0.507137,14.3,44
65,42,1235,alive,4,8,28,4,8,0,28,192,0,3.83385e-316,0.713529,1.64853e-23,7.69069e-17,0.471939,14.3,44
25,42,1236,alive,4,8,28,4,8,0,28,192,0,6.6972e-315,0.70933,2.879e-24,1.58393e-17,0.468553,14.3,44
34,54,1237,alive,4,8,28,4,8,0,28,192,0,6.6972e-315,0.712252,1.67801e-21,3.44543e-15,0.471391,14.3,44
36,60,1238,alive,4,8,28,4,8,0,28,192,0,4.15981e-315,0.723651,3.8037e-19,2.38633e-13,0.482845,14.3,44
49,60,1233,alive,3.5,7,28,3.5,8,0,28,192,0,2.02624e-314,0.698862,6.18434e-16,1.25141e-10,0.459321,14.3,44
41,40,1234,alive,3.5,7,28,3.5,8,0,28,192,0,5.84089e-315,0.698739,1.1932e-18,4.4202e-13,0.459465,14.3,44
42,74,1235,alive,3.5,7,28,3.5,8,0,28,192,0,5.84089e-315,0.698035,4.93159e-24,2.9276e-17,0.458802,14.3,44
63,64,1236,alive,3.5,7,28,3.5,8,0,28,192,0,4.90741e-315,0.70008,5.1285e-23,1.4339e-16,0.459535,14.3,44
31,58,1237,alive,3.5,7,28,3.5,8,0,28,192,0,2.07949e-314,0.696595,4.66498e-22,1.24531e-15,0.454963,14.3,44
45,28,1233,alive,3,6,28,3,8,0,28,192,0,7.37705e-315,0.675131,2.02538e-23,8.5088e-17,0.442216,14.3,44
48,60,1234,alive,3,6,28,3,8,0,28,192,0,7.37705e-315,0.676846,9.97122e-20,8.39191e-14,0.445604,14.3,44
54,36,1235,alive,3,6,28,3,8,0,28,192,0,7.37705e-315,0.690639,1.66036e-23,5.59114e-17,0.454108,14.3,44
42,40,1236,alive,3,6,28,3,8,0,28,192,0,1.74627e-314,0.676207,5.73128e-18,1.94973e-12,0.445429,14.3,44
54,42,1237,alive,3,6,28,3,8,0,28,192,0,9.45374e-315,0.694604,3.37403e-15,5.79567e-10,0.455194,14.3,44
30,51,1237,alive,2.5,5,28,2.5,8,0,28,192,0,1.19839e-314,0.634376,1.6117e-22,5.07564e-16,0.425446,14.3,44
44,73,1238,alive,2.5,5,28,2.5,8,0,28,192,0,3.8308e-316,0.649121,5.49479e-24,3.10797e-17,0.4331,14.3,44
24,53,1239,alive,2.5,5,28,2.5,8,0,28,192,0,1.54483e-314,0.62538,2.50918e-23,9.74536e-17,0.420523,14.3,44
39,53,1238,alive,2,4,28,2,8,0,28,192,0,5.86522e-315,0.607739,1.99435e-17,7.36213e-12,0.421866,14.3,44
51,74,1239,alive,2,4,28,2,8,0,28,192,0,5.86522e-315,0.617988,5.28191e-24,3.04081e-17,0.426181,14.3,44
60,56,1240,alive,2,4,28,2,8,0,28,192,0,5.86522e-315,0.622763,2.57298e-17,8.45217e-12,0.428348,14.3,44
37,60,1241,alive,2,4,28,2,8,0,28,192,0,5.86522e-315,0.618735,1.26747e-20,1.43614e-14,0.426254,14.3,44
31,32,1242,alive,2,4,28,2,8,0,28,192,0,1.51914e-314,0.613321,8.01444e-24,3.73821e-17,0.424818,14.3,44
29,44,1243,alive,2,4,28,2,8,0,28,192,0,4.21964e-315,0.606747,1.01111e-23,4.32476e-17,0.420871,14.3,44
64,67,1244,alive,2,4,28,2,8,0,28,192,0,6.85919e-315,0.609444,3.94428e-23,1.24016e-16,0.423221,14.3,44
39,34,1241,alive,1.5,3,28,1.5,8,0,28,192,0,2.22027e-315,0.569555,1.30529e-19,9.50745e-14,0.418978,14.3,44
61,55,1242,alive,1.5,3,28,1.5,8,0,28,192,0,9.05245e-315,0.581995,6.89025e-18,2.99247e-12,0.423503,14.3,44
36,24,1243,alive,1.5,3,28,1.5,8,0,28,192,0,9.05245e-315,0.557724,1.05102e-24,6.54161e-18,0.414199,14.3,44
64,72,1244,alive,1.5,3,28,1.5,8,0,28,192,0,9.05245e-315,0.558,5.24172e-23,1.45131e-16,0.415865,14.3,44
40,58,1245,alive,1.5,3,28,1.5,8,0,28,192,0,4.20124e-315,0.575358,1.69515e-20,2.29936e-14,0.421165,14.3,44
54,35,1246,alive,1.5,3,28,1.5,8,0,28,192,0,1.20761e-314,0.580665,4.18511e-23,1.27081e-16,0.424017,14.3,44
45,67,1247,alive,1.5,3,28,1.5,8,0,28,192,0,1.4833e-314,0.580004,2.0702e-21,3.88791e-15,0.423459,14.3,44
57,33,1247,alive,1,2,28,1,8,0,28,192,0,7.11738e-315,0.519654,4.35934e-24,1.95795e-17,0.416168,14.3,44
56,28,1245,alive,0.5,1,28,0.5,8,0,28,192,0,7.96774e-315,0.454323,4.58613e-23,1.33675e-16,0.411413,14.3,44
44,67,1246,alive,0.5,1,28,0.5,8,0,28,192,0,6.44351e-315,0.467748,7.00677e-23,2.36005e-16,0.421712,14.3,44
51,76,1247,alive,0.5,1,28,0.5,8,0,28,192,0,3.70866e-315,0.462329,1.27183e-23,6.73885e-17,0.415406,14.3,44
39,23,1248,alive,0.5,1,28,0.5,8,0,28,192,0,3.70866e-315,0.451686,9.66124e-25,6.24398e-18,0.410082,14.3,44
59,72,1249,alive,0.5,1,28,0.5,8,0,28,192,0,1.4768e-314,0.457652,2.25317e-23,9.2447e-17,0.41348,14.3,44
63,44,1250,alive,0.5,1,28,0.5,8,0,28,192,0,1.26969e-314,0.464696,1.74737e-23,7.94231e-17,0.417514,14.3,44
50,28,1249,alive,0,0,28,0,8,0,28,192,0,4.79952e-315,0.386035,1.29906e-23,4.88179e-17,0.411462,14.3,44
41,22,1250,alive,0,0,28,0,8,0,28,192,0,1.56063e-314,0.382911,9.82331e-25,6.30168e-18,0.407641,14.3,44
67,46,1251,alive,0,0,28,0,8,0,28,192,0,1.4162e-314,0.383698,5.94972e-24,3.21118e-17,0.407811,14.3,44
49,32,1252,alive,0,0,28,0,8,0,28,192,0,1.4162e-314,0.390625,4.16558e-23,1.26753e-16,0.418214,14.3,44
57,48,1253,alive,0,0,28,0,8,0,28,192,0,1.31821e-314,0.39129,8.31707e-18,3.27207e-12,0.418949,14.3,44
33,32,1254,alive,0,0,28,0,8,0,28,192,0,2.06675e-314,0.38738,8.96692e-24,3.97766e-17,0.413464,14.3,44
30,44,1255,alive,0,0,28,0,8,0,28,192,0,1.7118e-314,0.386397,3.63134e-23,1.19551e-16,0.41304,14.3,44
